node_id,type,name,existing_school,proposed_school,probability,confidence,anchor_sentence,desc_excerpt
scholarly_argument_koch_alexander_s_rhetorical_strateg_6,argument,Koch: Alexander's anonymity in attacking contemporary Stoics reflects political cautio,,Peripatetic,0.43,0.38,no textual anchor,"Koch reports Thillet's political explanation of the De fato's anonymous targets: a book offered to the Emperors, when Septimius Severus wished, like Pertinax, to emulate Marcus Aurelius, could hardly attack Stoic philoso"
scholarly_argument_king_augustine_s_transition_to_skep_3,argument,King: Augustine adopted Academic skepticism primarily through Cicero's The Academician,,Pyrrhonist/Sceptic,0.43,0.38,"Augustine's transition to skepticism and intellectual inquiry — Augustine adopted Academic skepticism primarily through Cicero's The Academicians, finding value in the view that the search for knowledge is itself intellectually rewarding and that knowledge might be understood as ","Augustine's transition to skepticism and intellectual inquiry — Augustine adopted Academic skepticism primarily through Cicero's The Academicians, finding value in the view that the search for knowledge is itself intelle"
scholarly_argument_moon_cognate_passages_as_interpreti_5,argument,Moon: The patristic appeal to cognate passages in Paul's letters (passages containing ,,Christian (patristic),0.43,0.38,"Cognate passages as interpretive key — The patristic appeal to cognate passages in Paul's letters (passages containing similar words and ideas) indicates a promising way forward in interpreting Romans 9:6-13, suggesting that the passage should not be read in isolation","Cognate passages as interpretive key — The patristic appeal to cognate passages in Paul's letters (passages containing similar words and ideas) indicates a promising way forward in interpreting Romans 9:6-13, suggesting "
person_john_bramhall_3u7p8q46,person,John Bramhall,,Modern scholarship,0.43,0.38,no textual anchor,"Anglican Bishop of Derry and defender of libertarian free will against Hobbes's determinism. Argued that Hobbesian necessity destroys moral responsibility, deliberation, and divine justice. Defended liberty of indifferen"
scholar_hildebrandt_ronja,person,Ronja Hildebrandt,,Modern scholarship,0.43,0.38,no textual anchor,"Scholar of ancient philosophy working on Stoic determinism, fate, moral responsibility and Alexander of Aphrodisias. The 2022 article records affiliations with Humboldt University Berlin and Technical University Dortmund"
scholar_van_kooten_g,person,George H. van Kooten,,Modern scholarship,0.43,0.38,no textual anchor,New Testament and Early Christianity
scholarly_argument_amand_de_mendieta_reconstruction_of_carneades_ar_4,argument,Amand de Mendieta: The reconstruction of the general architecture of the Neo-Academic demonstration,,Pyrrhonist/Sceptic,0.43,0.39,"its actual wording escapes us 'absolument et pour toujours', since Carneades wrote nothing and Clitomachus' works are lost.",Amand: the reconstruction of the general architecture of the Neo-Academic demonstration attempted in the Conclusion is 'conjecturale et toute fragmentaire' and only sketches the partial canvas of the Carneadean argumenta
argument_frede_2011_origen_differences_from_platonism_not_christianity,argument,"Origen’s differences with the Stoics derive from his Platonism, not from his Christianity (Frede 2011)",,Christian (patristic),0.44,0.41,Origen differs from classical Stoicism on five points: (1) he identifies autexousion with eph' hēmin (whereas the Stoics distinguish the freedom of the sage from the eph' hēmin of the fool);,Frede 2011 ch. 7 argument (p. 120-124). Origen differs from classical Stoicism on five points: (1) he identifies autexousion with eph' hēmin (whereas the Stoics distinguish the freedom of the sage from the eph' hēmin of 
scholarly_argument_pouderon_determinism_and_fate_heimarmen_1,argument,"Pouderon: Athenagoras grounds moral responsibility on self-chosen virtue and vice (αὐθαίρετον, Legatio XXIV,4), without explicit anti-heimarmene polemic",,Stoic,0.44,0.39,Heimarmene is not discussed.,"Pouderon (§7, pp. 177-179): the affirmation of free will is, oddly, clearer in the Supplique (men choose freely between vice and virtue, L. XXIV,4) than in the Traité, where 'la liberté humaine se tire de la notion de re"
scholarly_argument_sharples_tension_between_neglect_and_de_3,argument,Sharples: There remains a fundamental tension between [D] (neglect of individuals) and [E],,Christian (patristic),0.44,0.39,no textual anchor,tension between neglect and delegation — There remains a fundamental tension between [D] (neglect of individuals) and [E] (delegation to lesser beings); Nemesius's objection that care for species requires care for indivi
person_antoine_arnauld_7o1j2k80,person,Antoine Arnauld,,Christian (patristic),0.44,0.39,no textual anchor,"French Catholic theologian, philosopher, and leading Jansenist. Collaborated with Pascal defending Jansenism. Engaged in major philosophical debates with Descartes, Malebranche, and Leibniz on ideas, grace, and theodicy."
scholar_gauthier_r_a,person,René-Antoine Gauthier,,Modern scholarship,0.44,0.4,no textual anchor,"René-Antoine Gauthier O.P. (1913-1999), French Dominican, philologist and historian of philosophy. Joined the Dominicans in 1933 (Lyon province). Dissertation on *magnanimitas* (1942, published 1951) at Le Saulchoir. Co-"
scholar_hogeterp_a,person,Albert L. A. Hogeterp,,Modern scholarship,0.44,0.4,no textual anchor,"New Testament studies, Pauline theology, biblical interpretation"
scholar_tolan_d,person,Daniel Jonathan Tolan,,Christian (patristic),0.44,0.4,"Patristics, Stoicism, Origen, ancient psychology and ethics","Patristics, Stoicism, Origen, ancient psychology and ethics"
scholarly_argument_ter_haar_romeny_bardaisan_attribution_erroneous,argument,ter Haar Romeny: Eusebius' ascription of the two-speakers reading to Bardaisan is mistaken,,Modern scholarship,0.44,0.4,no textual anchor,"Against the attribution, ter Haar Romeny argues that Bardaisan speaks explicitly of a single God in the Book of the Laws of the Countries (LLP 1-2), and that he is reported as an anti-Marcionite polemicist, which presupp"
scholarly_argument_koch_2019_imperial_stoic_interlocutors,argument,"Koch: Alexander's anonymous Stoics are plausibly imperial-era Chrysippan loyalists — evolution, not just distortion",,Modern scholarship,0.44,0.39,no textual anchor,"Stoic determinism is indubitably the De fato's principal target, but Alexander names no contemporary: Zeno and Cleanthes never appear in the corpus, Chrysippus nine times, and the usual formula is hoi apo tēs Stoas. Sinc"
scholarly_argument_sorabji_cicero_on_free_will_vs_fate_4,argument,Sorabji: Cicero follows Lucretius in defending free will against the Stoic view that thin,,Stoic,0.44,0.39,fate — Cicero's De Fato engages the Stoic view of fate echoing Lucretius's terminology of free willing (voluntas libera) against a Stoic everlasting chain of causes,Cicero on free will vs. fate — Cicero's De Fato engages the Stoic view of fate echoing Lucretius's terminology of free willing (voluntas libera) against a Stoic everlasting chain of causes
scholarly_argument_sorabji_commentary_tradition_as_school_3,argument,Sorabji: The commentators represent the thought and classroom teaching of Aristotelian an,,Peripatetic,0.44,0.4,"Commentary tradition as school thought and classroom teaching — The commentators represent the thought and classroom teaching of Aristotelian and Neoplatonist schools, providing a panorama of 1100 years of Ancient Greek philosophy and preserving many original quotations from lost","Commentary tradition as school thought and classroom teaching — The commentators represent the thought and classroom teaching of Aristotelian and Neoplatonist schools, providing a panorama of 1100 years of Ancient Greek "
person_thomas_hobbes_2t6o7p35,person,Thomas Hobbes,,Modern scholarship,0.44,0.39,"Hobbes developed what modern scholars characterize as a mechanistic compatibilist theory of freedom grounded in his materialist metaphysics: all reality consists of bodies in motion, mind is a process in the brain caused by external bodies, and the will is a material state fully ","Thomas Hobbes (1588–1679), English philosopher and author of Leviathan (1651), De Corpore (1655), and Of Liberty and Necessity (1654). Hobbes developed what modern scholars characterize as a mechanistic compatibilist the"
work_free_mele_5m6n7o8p,work,Free: Why Science Hasn't Disproved Free Will,,Modern scholarship,0.44,0.4,no textual anchor,"Systematic critique of neuroscientific challenges to free will, especially Libet-style experiments. Argues that readiness potential may not represent decision, subjects retain veto power, experiments involve trivial choi"
argument_compatibilism_through_divine_concurrence_d6ce2a0f,argument,Compatibilism through Divine Concurrence,,Christian (patristic),0.45,0.41,no textual anchor,"The doctrine of divine concurrence (concursus divinus) holds that God cooperates with (concurs with) every created cause to produce its effects. God is the universal primary cause, and creatures are secondary causes—both"
argument_diodore_tarsus_impossibility_prediction_carneadean,argument,"Diodore, Contra Heimarmenen VIII.45 - dilemme carneadien de la prediction astrologique",,Pyrrhonist/Sceptic,0.45,0.4,no textual anchor,"Anti-astrological dilemma deployed by Diodorus of Tarsus in the Contra Heimarmenen Book VIII §45 (= Photius Bibl. cod. 223, ed. Bekker p. 219a-219b = PG 103, 868AB). A classic Carneadean argument: 'if those who know the "
argument_frede_2011_augustine_no_new_notion_vs_dihle,argument,Augustin n'invente PAS une notion radicalement nouvelle de libre arbitre (Frede 2011 vs Dihle),,Christian (patristic),0.45,0.4,"(P3) after the fall, Augustine strictly follows the Stoic dichotomy free / slave: no more libertas, only liberum arbitrium = Stoic eph' hēmin (De lib.","Frede 2011 Ch. 9 (p. 153-174) argument, a response thesis to Dihle 1982. Five sub-premises: (P1) the Augustinian velle is the complex Epictetan notion of will involved in every assent, including non-impulsive assent (Dih"
argument_nemesius_nat_hom_35_carneadean_summary_amand1945,argument,Némésios Nat. Hom. 35 — résumé sec de l'argumentation morale carnéadienne,,Pyrrhonist/Sceptic,0.45,0.4,"Dry, skeletal summary of Carneades’ anti-fatalist moral argument inserted by Nemesius at the beginning of chapter 35 of the Peri physeos anthropou (PG 40, 741 BC, l.","Dry, skeletal summary of Carneades’ anti-fatalist moral argument inserted by Nemesius at the beginning of chapter 35 of the Peri physeos anthropou (PG 40, 741 BC, l. 18-33). For Amand 1945 (Book II ch. XIV §IV, p. 568-56"
scholarly_argument_breytenbach_free_will_and_moral_responsibi_0,argument,"Breytenbach: The work does not directly address free will, determinism, or fate as philosophi",,Modern scholarship,0.45,0.41,no textual anchor,"free will and moral responsibility in early Christian Athens — The work does not directly address free will, determinism, or fate as philosophical/theological problems; it focuses on social, archaeological, and instituti"
scholarly_argument_engberg_pedersen_paul_and_the_judaism_hellenism_3,argument,Engberg-Pedersen: Paul's thought should not be forced into either purely Jewish or purely Hellenis,,Modern scholarship,0.45,0.41,no textual anchor,"Building on Paul Beyond the Judaism/Hellenism Divide (2001), Engberg-Pedersen holds that Paul's world-view 'is certainly a Jewish, apocalyptic one', but that 'parts of it are also spelled out by Paul in terms of Greco-Ro"
scholarly_argument_l_hr_gnostic_determinism_as_heresio_0,argument,Löhr: The charge of Gnostic determinism originated as a heresiological polemical const,,Christian (patristic),0.45,0.41,"Löhr studies the 'hereseological cliché' of Gnostic determinism as it appears in Irenaeus, Clement of Alexandria and Origen: a distinct heresiological tradition 'inaugurated/created by Irenaeus, developed by Clement and perfected by Origen'.","Löhr studies the 'hereseological cliché' of Gnostic determinism as it appears in Irenaeus, Clement of Alexandria and Origen: a distinct heresiological tradition 'inaugurated/created by Irenaeus, developed by Clement and "
scholarly_argument_pawlak_free_will_0,argument,"Pawlak: No position on free will, determinism, fate, or moral responsibility is taken in",,Modern scholarship,0.45,0.41,no textual anchor,"free will — No position on free will, determinism, fate, or moral responsibility is taken in this work. The article is exclusively concerned with linguistic markers of sarcasm and verbal irony in ancient Greek texts."
scholarly_argument_ramelli_matter_and_evil_origen_s_align_4,argument,Ramelli: Alexander refused to connect matter with evil; Origen similarly refused this con,,Christian (patristic),0.45,0.41,Matter and evil: Origen's alignment with Alexander against Plotinus — Alexander refused to connect matter with evil;,"Matter and evil: Origen's alignment with Alexander against Plotinus — Alexander refused to connect matter with evil; Origen similarly refused this connection, making Alexander closer to Origen than to Plotinus on this po"
scholarly_argument_pr_aux_textual_criticism_of_octavius__4,argument,Préaux: The manuscript reading sortis (forming asyndeton with fortunae) should be preser,,Modern scholarship,0.45,0.41,no textual anchor,"textual criticism of Octavius XXXVI, 1 — The manuscript reading sortis (forming asyndeton with fortunae) should be preserved against Heumann's conjecture; the expression sors fortunae belongs to astrological language and"
person_fischer_john_martin_3w4x5y6z,person,John Martin Fischer,,Pyrrhonist/Sceptic,0.45,0.41,no textual anchor,"John Martin Fischer (né 1952). Distinguished Professor of Philosophy à UC Riverside. Compatibiliste contemporain majeur. Ouvrages : *The Metaphysics of Free Will: An Essay on Control* (Blackwell, 1994) ; *Responsibility "
person_francisco_suarez_late_16th_c_scholastic_tradition_continued_into_17th_c_d5e0d92c,person,Francisco Suárez (late 16th c.) / Scholastic tradition continued into 17th c.,,Christian (patristic),0.45,0.4,no textual anchor,"Francisco Suárez (1548-1617), the ""Doctor Eximius,"" was a Spanish Jesuit philosopher and theologian whose comprehensive Disputationes Metaphysicae (1597) became the most influential scholastic text of the early modern pe"
scholar_guillon_j,person,Jean-Baptiste Guillon,,Modern scholarship,0.45,0.4,no textual anchor,"Metaphysics and philosophy of knowledge, free will"
scholar_wang_p,person,Paul Chua Wang,,Modern scholarship,0.45,0.4,no textual anchor,Theology; New Testament studies; Pauline theology; doctrine of predestination
scholarly_argument_boyd_early_church_libertarian_augustine_stoic_turn,argument,Boyd: the early church defended libertarian freedom until Augustine's Stoic compatibilist turn,,Modern scholarship,0.45,0.4,no textual anchor,"Boyd rejects Highfield's argument that libertarian freedom is a modern, prideful, humanistic idea driven by the need to be autonomous: the early church uniformly and emphatically defended free will against all forms of d"
scholar_scarponi_ilaria,person,Ilaria Scarponi,,Christian (patristic),0.45,0.41,Scholar of Pelagian and Origenian biblical exegesis and contributor to Perspectives on Origen and the History of His Reception (2021).,Scholar of Pelagian and Origenian biblical exegesis and contributor to Perspectives on Origen and the History of His Reception (2021).
scholarly_argument_heinze_used_not_caused,argument,Heinze: providence uses evil choices without causing them,,Modern scholarship,0.45,0.4,no textual anchor,Demonic attacks test the righteous and discipline sinners; providence assigns roles while demonic intentions cause evil action.
argument_erasmian_free_will_7s1n2o80,argument,Erasmus's Defense of Free Will,,Christian (patristic),0.46,0.41,Church Fathers diverse;,Erasmus's moderate defense of human free will against Luther. Argues Scripture contains ambiguous passages supporting both sides; Church Fathers diverse; moral exhortation presupposes freedom; human dignity requires genu
scholarly_position_kahn_will_emerges_seneca_epictetus,argument,Discovery of the will from Aristotle to Augustine,,Modern scholarship,0.46,0.41,no textual anchor,"Discovery of the will from Aristotle to Augustine — Classical Greek philosophy contains no distinct term/concept for 'will' as an independent psychological faculty; the Latin voluntas/libera voluntas emerges via Cicero, "
scholarly_argument_dodson_moral_responsibility_and_agenc_1,argument,Dodson: The volume includes essays examining how both figures address moral transformati,,Modern scholarship,0.46,0.42,no textual anchor,"moral responsibility and agency in Paul and Seneca — The volume includes essays examining how both figures address moral transformation, suffering, and ethical obligation, but does not as a whole resolve whether either f"
scholarly_argument_haacker_relativization_of_descent_in_r_2,argument,"Haacker: Paul problematizes the concept of Israel in Romans 9:6b-13, relativizing physica",,Modern scholarship,0.46,0.41,no textual anchor,"Haacker: to support the thesis that God's word has not failed (Rom 9.6a), Paul first problematises the concept 'Israel' in 9.6b-13, relativising Israelite descent for participation in the history of election (only Isaac,"
scholarly_argument_hildebrandt_alexander_objections_fail_homonymy,argument,Hildebrandt: most Alexandrian objections fail by exploiting the homonymy of 'contingent',,Modern scholarship,0.46,0.42,no textual anchor,"Hildebrandt argues that several objections in Alexander, De fato 8-9, miss their target because 'contingent' is used in different senses: an Aristotelian sense tied to essence or proper cause and a Stoic sense tied to th"
scholarly_argument_oviedo_freedom_and_love_4,argument,Oviedo: The centrality of freedom for theology requires connecting it with love's experi,,Cannot be determined from the description,0.46,0.41,no textual anchor,"freedom and love — The centrality of freedom for theology requires connecting it with love's experience and commandment, but this needs development in a separate study"
scholarly_argument_runia_philo_s_influence_on_early_chr_2,argument,Runia: Philo's influence on early Christian literature was extensive but often indirect,,Modern scholarship,0.46,0.41,no textual anchor,"Runia's conclusions distinguish three streams of Philonic reception: before Clement a broader 'Philonism' (Barnabas, Justin, Theophilus), whose direct dependence on Philo cannot be proved; a 'direct tradition' running th"
scholarly_argument_o_keefe_aristotle_and_epicurus_on_orig_5,argument,O'Keefe: Epicurus' theory of freedom has closer affinities with Aristotle's thought than ,,Epicurean,0.46,0.42,Chapter 3 compares Epicurus with Aristotle's NE 3 on the agent as 'origin' (archê) and cause of his actions and character.,Chapter 3 compares Epicurus with Aristotle's NE 3 on the agent as 'origin' (archê) and cause of his actions and character. Conclusions 'in part positive and in part negative': Epicurus 'would be sympathetic to Aristotle'
person_ekstrom_laura_1u2v3w4x,person,Laura Waddell Ekstrom,,Modern scholarship,0.46,0.42,Contemporary philosopher who developed preference libertarianism.,Contemporary philosopher who developed preference libertarianism. Argues that free will requires that agents' preferences are formed through indeterministic processes of critical reflection. Combines insights from Frankf
person_strawson_peter_frederick_2l3m4n5o,person,P.F. Strawson,,Christian (patristic),0.46,0.42,no textual anchor,"British philosopher who revolutionized free will debate with 'Freedom and Resentment' (1962). Argued that debates about determinism and free will are beside the point because our reactive attitudes (gratitude, resentment"
scholar_butticaz_s,person,Simon Butticaz,,Christian (patristic),0.46,0.42,"New Testament studies, Pauline theology, early Christian identity","New Testament studies, Pauline theology, early Christian identity"
scholar_l_hr_w,person,Winrich Alfried Löhr,,Gnostic,0.46,0.42,"Patristics, Gnosticism, early Christian heresiology","Patristics, Gnosticism, early Christian heresiology"
scholar_zetterholm_m,person,Magnus Zetterholm,,Modern scholarship,0.46,0.41,no textual anchor,"Pauline studies, New Testament"
work_de_divinatione_cicero,work,"Cicero, De Divinatione",,Academic/Platonist,0.46,0.42,"The work is cast as a dialogue between Cicero's brother Quintus, who defends the Stoic case for divination in Book I, and Marcus (Cicero himself), who systematically demolishes it in Book II from a skeptical-Academic standpoint.","Written in the spring of 44 BCE, shortly after Caesar's assassination, the two books of De Divinatione form the second installment of Cicero's theological trilogy, preceded by De Natura Deorum (45 BCE) and followed immed"
work_lucian_apologia,work,"Lucien, Apologie",,Pyrrhonist/Sceptic,0.46,0.42,A fleeting allusion—Amand considers it unlikely that this is a conscious use of Carneades' moral argument—but testimony to Lucian's contempt for the vulgar fatalistic conception of his time,"Apology (Ἀπολογία) by Lucian of Samosata, a short work in which the Syrian rhetorician apologizes to his friend Sabinus for having accepted a remunerated post in the provincial administration of Egypt in his old age. For"
scholar_hall_sg,person,Stuart George Hall,,Christian (patristic),0.46,0.42,British patristics scholar (King's College London);,"British patristics scholar (King's College London); editor and translator of Melito of Sardis, On Pascha and Fragments (Oxford Early Christian Texts, Clarendon Press, 1979)."
work_smilansky_free_will_illusion_2000,work,Free Will and Illusion,,Modern scholarship,0.46,0.41,no textual anchor,"Saul Smilansky, Free Will and Illusion (Oxford University Press, 2000)."
scholarly_argument_meyer_1998_unable_said_many_ways,argument,Meyer: 'unable' is said in many ways — deterministic inability must be shown morally relevant,,Modern scholarship,0.46,0.42,no textual anchor,"Analysing the Stoic modal definitions, Meyer argues that determinism entails neither of the two conditions under which the Stoics would deny that Dion is able to walk (incompatibility with his nature; external prevention"
scholarly_argument_holliday_power_and_exercise,argument,Holliday: power of choice and moral exercise are distinct,,Christian (patristic),0.46,0.42,no textual anchor,"The soul's power to choose differs from its assessable exercise, supporting responsibility against fixed-nature accounts."
scholarly_argument_linjamaa_three_classes_of_humans_and_re_3,argument,"Linjamaa: The Tripartite Tractate's threefold anthropology (pneumatic, psychic, hylic) rep",,Gnostic,0.46,0.42,no textual anchor,Linjamaa (ch. 4): TriTrac's tripartite anthropology is 'an early Christian deterministic system' but 'not ... hard determinism; there is room for personal improvement'. The categories are Stoic-like dispositions that do 
argument_hobbess_rejection_of_immaterial_soul_02b7bcda,argument,Hobbes's Rejection of Immaterial Soul,,Modern scholarship,0.47,0.43,no textual anchor,"Hobbes's materialist philosophy denies the existence of an immaterial soul, arguing that all mental phenomena (thought, will, perception) are physical processes in the brain. This materialism has implications for free wi"
argument_self_refutation_final_alex,argument,Self-Refutation Argument - Final Form (Alexander),,Stoic,0.47000000000000003,0.43,"Premise 1: The act of persuading presupposes that persuasion can change beliefs
Premise 2: If determinism is true, beliefs are determined regardless of arguments
Premise 3: Therefore arguing for determinism presupposes its falsity
Premise 4: Stoic life contradicts Stoic doctrine ","Premise 1: The act of persuading presupposes that persuasion can change beliefs
Premise 2: If determinism is true, beliefs are determined regardless of arguments
Premise 3: Therefore arguing for determinism presupposes i"
argument_cafma_futility_of_sanctions_0e5f7h43,argument,"CAFMA Argument III: Futility of Praise, Blame, and Sanctions",,Pyrrhonist/Sceptic,0.47000000000000003,0.42,no textual anchor,"If character is determined by fate, then praise (épainos) and blame (psogos), honors and punishments are without purpose. One cannot praise someone who is good by necessity, nor blame someone who is bad by astral constra"
scholarly_argument_gaventa_spirit_s_liberating_work_and_t_3,argument,Gaventa: The Spirit's work transforms 'slaves of righteousness' into siblings of Jesus Ch,,Modern scholarship,0.47000000000000003,0.42,no textual anchor,"Spirit's liberating work and transformation of human status — The Spirit's work transforms 'slaves of righteousness' into siblings of Jesus Christ, with creation anticipating God's final triumph; this liberation is not m"
scholarly_argument_koch_necessity_and_fate_alexander_s_3,argument,Koch: Alexander reports that Stoics distinguish fate from necessity (τὰ γιγνόμενα καθ’,,Stoic,0.47000000000000003,0.43,"Koch observes that Alexander often uses fate and necessity as equivalents, sometimes in one formula, yet shows himself fully aware — as Cicero does for Chrysippus — that the Stoics seek to distinguish themselves from pure necessitarianism, though in his eyes without adequate mean","Koch observes that Alexander often uses fate and necessity as equivalents, sometimes in one formula, yet shows himself fully aware — as Cicero does for Chrysippus — that the Stoics seek to distinguish themselves from pur"
scholarly_argument_klawans_2012_pharisaic_vs_stoic_compatibilism,argument,Pharisaic two-sided free will ≠ Stoic/Chrysippean compatibilism (Klawans 2012),,Modern scholarship,0.47000000000000003,0.43,no textual anchor,"Klawans argues that, although Josephus's terminology is Hellenistic (Stoic), the Pharisaic position is NOT equivalent to Chrysippean Stoic compatibilism. Drawing on Cicero's On Fate 39-43 (the cylinder-and-cone analogy, "
scholarly_argument_moon_free_will_vs_determinism_in_pa_3,argument,Moon: The patristic interpretation of Romans 9:6-13 reveals fundamental tensions betwe,,Christian (patristic),0.47000000000000003,0.42,"Moon's summary: a predestinarian approach to Rom 9:6-13 arose among gnostic Christians, who raised the predestination of the patriarchs to 'a universal paradigm';","Moon's summary: a predestinarian approach to Rom 9:6-13 arose among gnostic Christians, who raised the predestination of the patriarchs to 'a universal paradigm'; their approach 'determined the approach of Origen', whose"
scholarly_argument_pouderon_determinism_and_fate_vs_christ_1,argument,Pouderon: The apologists combated gnostic determinism which distinguished the transcendent,,Christian (patristic),0.47000000000000003,0.42,"Pouderon's back-cover presentation says the apologists, besides defending Christians against pagan accusations and building 'un premier pont' between pagan philosophy and Christianity, fought closer adversaries: the gnostics, who 'au nom d'une interprétation supérieure des Écritu","Pouderon's back-cover presentation says the apologists, besides defending Christians against pagan accusations and building 'un premier pont' between pagan philosophy and Christianity, fought closer adversaries: the gnos"
scholarly_argument_telfer_justin_martyr_s_source_for_aut_1,argument,Telfer: Justin's use of autexousia vocabulary and ideas likely derives from lost Helleni,,Christian (patristic),0.47000000000000003,0.43,no textual anchor,Telfer holds that Justin's employment of the adjective for universal human self-determination 'can hardly be original': there 'must have been known to him' a lost field of apologetic literature of Hellenized Judaism from
person_jean_buridan_attributed_e5990f67,person,Jean Buridan (attributed),,Christian (patristic),0.47000000000000003,0.43,no textual anchor,"Jean Buridan (c. 1300-1358 CE) was a French nominalist philosopher at the University of Paris, known for logic, physics, and the famous thought experiment ""Buridan's Ass."" Though never formally attributed to him in his w"
person_lucian_samosata_c125_180,person,Lucien de Samosate,,Pyrrhonist/Sceptic,0.47000000000000003,0.43,no textual anchor,"Lucian of Samosata (c. 125 - after 180 CE), a Greek rhetorician and satirist of Syrian origin, trained in the rhetoric of Asia Minor and subsequently active as an itinerant lecturer in Ionia, Greece, Italy and Gaul, and "
scholar_grgi_f,person,Filip Grgić,,Modern scholarship,0.47000000000000003,0.42,no textual anchor,"philosophy of action, free will, history of philosophy"
scholarly_argument_linjamaa_stoic_influence_on_valentinian_2,argument,"Linjamaa: The Tripartite Tractate's theory of emotions, cognitive psychology, and ethical ",,Modern scholarship,0.47000000000000003,0.42,no textual anchor,"Linjamaa (ch. 2 conclusion): reading TriTrac against Stoic and Platonic theories of emotion illuminates its ethics, whose theoretical basis is a theory of cognition; but the text is 'an advanced reception of Aristotelian"
argument_carter_2024_future_truth_necessity_gc,argument,"Carter: Aristotle accepts Future Truth Necessity (modal semantics of 'will be', GC 2.11)",,Modern scholarship,0.48,0.43,no textual anchor,"Carter argues that, for modally unqualified future tense statements, Aristotle accepts the fatalist's principle Future Truth Necessity (TFp -> [box]Fp): an unqualified affirmation or denial of a singular future contingen"
argument_frede_2011_aristotle_no_will_no_free_will,argument,Aristote n'a ni notion de volonté ni notion de libre arbitre (Frede 2011),,Modern scholarship,0.48,0.45,no textual anchor,Argument Frede 2011 Ch. 2 (p. 19-29). Premises: (P1) Aristotle has boulēsis = reasoned desire functionally dependent on cognition (to see the good = to desire it); (P2) Aristotle has prohairesis = a special form of boulē
scholarly_argument_boys_stones_cyclical_recurrence_great_year_4,argument,Boys-Stones: Exact cyclical recurrence commits Platonists to General Causal Principle; only a,,Middle Platonist,0.48,0.44,"Boys-Stones adduces the Platonist belief in exact cyclical recurrence (ps.-Plutarch, De fato 569A-C;","Boys-Stones adduces the Platonist belief in exact cyclical recurrence (ps.-Plutarch, De fato 569A-C; Celsus apud Origen, Contra Celsum 5.21) as 'one extra piece of evidence' for his reading of hypothetical fate as 'a mat"
scholarly_argument_dihle_the_concept_of_will_velle_in_g_1,argument,Dihle: The Greek philosophical tradition did not need or develop a concept of arbitrary,,Modern scholarship,0.48,0.44,no textual anchor,The concept of 'will' (θέλειν/velle) in Greek cosmology — The Greek philosophical tradition did not need or develop a concept of arbitrary divine will intervening in cosmic processes. Terms like θέλον in Vettius Valens r
scholarly_argument_f_rst_libertarian_critique_of_stoic__3,argument,Fürst: Traces a tradition of libertarian critique of Stoic compatibilism through Cicero,,Modern scholarship,0.48,0.44,no textual anchor,"Fürst (ch. III.3, 'Kritik am stoischen Kompatibilismus') traces the imperial-age criticism of Chrysippus' Kompatibilismus: Cicero, first witness, drawing on Carneades, posits a 'Wille' as mental cause ('Postulat der Will"
scholarly_argument_frede_christian_adoption_of_free_wil_4,argument,Frede: The underlying Stoic notion of free will ultimately found its way into Christian,,Christian (patristic),0.48,0.43,"Frede (Conclusion): the Christians 'by no means developed a distinctive doctrine of a free will of their own, let alone a radically new view';","Frede (Conclusion): the Christians 'by no means developed a distinctive doctrine of a free will of their own, let alone a radically new view'; they 'largely relied on the Stoic view'. Origen differed from the Stoics in a"
scholarly_argument_koch_alexander_s_target_stoic_deter_1,argument,Koch: Alexander's critique is directed against a reconstructed and simplified Stoic do,,Stoic,0.48,0.43,"Against reading the De fato's doctrinal peculiarities as clumsy or malicious deformations, she proposes a richer alternative: Alexander's anonymous interlocutors are imperial-era Stoics faithful to a Chrysippean orthodoxy whose formulations had evolved after five centuries of int","Koch reports, without endorsing, the verdict of Gercke, Long, Duhot and Inwood that Alexander attacks 'une doctrine reconstruite et simplifiée', an adversary made to measure, with distortions that seem deliberate. Agains"
scholarly_argument_haacker_theodicy_and_divine_responsibi_1,argument,Haacker: Paul in Romans 9-11 develops a historical interpretation that traces Israel's ob,,Christian (patristic),0.48,0.43,"Haacker: whereas the rest of early Christianity explained the Jewish majority's rejection of the Jesus movement psychologically, judged it morally, or at most rationalised it as foretold in the OT, Paul in Rom 9-11 offers an interpretation of history that traces Israel's closure ","Haacker: whereas the rest of early Christianity explained the Jewish majority's rejection of the Jesus movement psychologically, judged it morally, or at most rationalised it as foretold in the OT, Paul in Rom 9-11 offer"
scholarly_argument_pr_aux_fate_and_free_will_in_minucius_0,argument,Préaux: Minucius Felix's Octavius contains a sophisticated philosophical treatment of fa,,Christian (patristic),0.48,0.44,"395-398) reconsiders an aspect 'jusqu'ici curieusement négligé' of the Octavius: the argument drawn from 'la doctrine du fatalisme philosophique' advanced by the pagan Caecilius (XI, 5-6) and Octavius' refutation (XXXVI, 1-2), set within the apologist's mainly philosophical demon","Préaux (pp. 395-398) reconsiders an aspect 'jusqu'ici curieusement négligé' of the Octavius: the argument drawn from 'la doctrine du fatalisme philosophique' advanced by the pagan Caecilius (XI, 5-6) and Octavius' refuta"
